index,Amount,Use Chip,Errors,Fraud,Trans_hour,Day_of_week,MCC_Category,Current Age,Gender,Latitude,Longitude,hist_trans_60d,hist_trans_24h,hist_fraud_trans_24h,hist_trans_avg_amt_60d
410,0.099826389,0,0,0,-0.714285714,0.25,2,1.380952381,0,-0.571428571,-1.849034523,0.648648649,3,0,-0.007313932
411,0.180729167,1,0,0,0.428571429,0.25,7,1.380952381,0,-0.571428571,-1.849034523,0.648648649,-1,0,-0.007313932
412,-0.505381944,0,0,0,1.571428571,0.25,0,1.380952381,0,-0.571428571,-1.849034523,0.648648649,-0.5,0,-0.007313932
413,0.356076389,1,0,0,-1.142857143,0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.689189189,0,0,-0.018638745
414,0.388368056,1,0,0,-0.428571429,0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.689189189,0.5,0,-0.018638745
415,0.469270833,0,0,0,-0.285714286,0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.689189189,0.5,0,-0.018638745
416,0.157638889,1,3,0,0.285714286,0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.689189189,1,0,-0.018638745
417,0.335763889,1,0,0,0.285714286,0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.689189189,1.5,0,-0.018638745
418,-0.511284722,0,0,0,1.571428571,0.5,0,1.380952381,0,-0.571428571,-1.849034523,0.689189189,2,0,-0.018638745
419,0.370833333,1,0,0,-1.142857143,0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.77027027,1.5,0,-0.010710399
420,-0.268923611,0,0,0,-0.857142857,0.75,0,1.380952381,0,-0.571428571,-1.849034523,0.77027027,1.5,0,-0.010710399
421,2.305381944,1,0,0,-0.428571429,0.75,1,1.380952381,0,-0.571428571,-1.849034523,0.77027027,2,0,-0.010710399
422,0.273784722,1,0,0,-0.428571429,0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.77027027,2.5,0,-0.010710399
423,0.067881944,1,0,0,-0.285714286,0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.77027027,3,0,-0.010710399
424,0.054513889,0,0,0,-0.285714286,0.75,2,1.380952381,0,-0.571428571,-1.849034523,0.77027027,2.5,0,-0.010710399
425,0.094965278,1,0,0,0.285714286,0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.77027027,3,0,-0.010710399
426,0.336805556,1,0,0,-1.142857143,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.864864865,3,0,0.025562573
427,-0.295486111,0,0,0,-0.857142857,-0.75,-1,1.380952381,0,-0.571428571,-1.849034523,0.864864865,2,0,0.025562573
428,0.376736111,0,0,0,-0.857142857,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,0.864864865,2.5,0,0.025562573
429,0.307465278,1,0,0,-0.428571429,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.864864865,3,0,0.025562573
430,1.309895833,1,0,0,-0.428571429,-0.75,1,1.380952381,0,-0.571428571,-1.849034523,0.864864865,2,0,0.025562573
431,0.28125,0,0,0,0.285714286,-0.75,-1,1.380952381,0,-0.571428571,-1.849034523,0.864864865,2.5,0,0.025562573
432,0.0484375,1,0,0,0.285714286,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.864864865,2,0,0.025562573
433,0.233854167,1,0,0,0.428571429,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.864864865,2.5,0,0.025562573
434,-0.512152778,0,0,0,1.571428571,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,0.864864865,2.5,0,0.025562573
435,0.189930556,1,0,0,-0.428571429,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.986486486,3,0,0.029984195
436,-0.293055556,0,0,0,-0.285714286,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,0.986486486,1.5,0,0.029984195
437,-0.359548611,0,0,0,-0.285714286,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,0.986486486,1.5,0,0.029984195
438,1.4578125,0,0,0,0.142857143,-0.5,4,1.380952381,0,-0.571428571,-1.849034523,0.986486486,2,0,0.029984195
439,0.311284722,1,0,0,0.285714286,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.986486486,2.5,0,0.029984195
440,0.343055556,1,0,0,-1.142857143,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.054054054,3,0,0.048975498
441,-0.380208333,0,0,0,-0.714285714,-0.25,-1,1.380952381,0,-0.571428571,-1.849034523,1.054054054,1.5,0,0.048975498
442,2.748611111,0,0,0,0.571428571,-0.25,4,1.380952381,0,-0.571428571,-1.849034523,1.054054054,2,0,0.048975498
443,-2.535243056,0,0,0,0.571428571,-0.25,4,1.380952381,0,-0.571428571,-1.849034523,1.054054054,0,0,0.048975498
444,0.267708333,1,0,0,-1.142857143,0,7,1.380952381,0,-0.571428571,-1.849034523,1.108108108,0.5,0,0.040461717
445,0.302951389,1,0,0,-1.142857143,0,7,1.380952381,0,-0.571428571,-1.849034523,1.108108108,1,0,0.040461717
446,-0.310416667,0,0,0,-0.857142857,0,-1,1.380952381,0,-0.571428571,-1.849034523,1.108108108,1.5,0,0.040461717
447,-0.180034722,0,0,0,-0.285714286,0,0,1.380952381,0,-0.571428571,-1.849034523,1.108108108,1.5,0,0.040461717
448,0.312847222,1,0,0,0.285714286,0,7,1.380952381,0,-0.571428571,-1.849034523,1.108108108,1.5,0,0.040461717
449,-0.523090278,0,0,0,1.571428571,0,0,1.380952381,0,-0.571428571,-1.849034523,1.108108108,2,0,0.040461717
450,0.0203125,1,0,0,-0.428571429,0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.189189189,1.5,0,0.031489928
451,0.276215278,1,0,0,0.285714286,0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.189189189,0.5,0,0.031489928
452,0.280381944,1,0,0,0.285714286,0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.189189189,0.5,0,0.031489928
453,2.374652778,0,0,0,0.428571429,0.25,1,1.380952381,0,-0.571428571,-1.849034523,1.189189189,0.5,0,0.031489928
454,-0.507118056,0,0,0,1.571428571,0.25,0,1.380952381,0,-0.571428571,-1.849034523,1.189189189,1,0,0.031489928
455,-0.322743056,0,0,0,-0.857142857,0.5,0,1.380952381,0,-0.571428571,-1.849034523,1.256756757,1,0,0.051400475
456,0.1046875,1,0,0,-0.428571429,0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.256756757,1.5,0,0.051400475
457,-0.163194444,0,0,0,0.714285714,0.5,0,1.380952381,0,-0.571428571,-1.849034523,1.256756757,2,0,0.051400475
458,-0.271354167,0,0,0,-0.857142857,0.75,0,1.380952381,0,-0.571428571,-1.849034523,1.297297297,0.5,0,0.037989366
459,-0.097569444,0,0,0,-0.857142857,0.75,0,1.380952381,0,-0.571428571,-1.849034523,1.297297297,0.5,0,0.037989366
460,0.559201389,1,0,0,0.285714286,0.75,7,1.380952381,0,-0.571428571,-1.849034523,1.297297297,1,0,0.037989366
461,-0.513020833,0,0,0,1.571428571,0.75,0,1.380952381,0,-0.571428571,-1.849034523,1.297297297,0.5,0,0.037989366
462,0.216666667,1,0,0,-1.142857143,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,1.351351351,0.5,0,0.034853036
463,0.094444444,1,0,0,0.142857143,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,1.351351351,1,0,0.034853036
464,0.2921875,1,0,0,0.285714286,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,1.351351351,0.5,0,0.034853036
465,0.1921875,0,0,0,0.428571429,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,1.351351351,1,0,0.034853036
466,-0.508854167,0,0,0,1.571428571,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,1.351351351,1,0,0.034853036
467,-0.128298611,1,0,0,-0.428571429,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.418918919,1,0,0.023298664
468,0.379513889,1,0,0,-0.285714286,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.418918919,1,0,0.023298664
469,-0.338020833,0,0,0,-0.285714286,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,1.418918919,1.5,0,0.023298664
470,0.327777778,1,0,0,0.285714286,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.418918919,2,0,0.023298664
471,-0.068055556,0,0,0,0.714285714,-0.5,-1,1.380952381,0,-0.571428571,-1.849034523,1.418918919,1.5,0,0.023298664
472,0.193923611,1,0,0,-1.142857143,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.486486486,1.5,0,0.020919988
473,-0.120138889,0,0,0,-0.285714286,-0.25,1,1.380952381,0,-0.571428571,-1.849034523,1.486486486,1.5,0,0.020919988
474,0.325,1,0,0,0.285714286,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.486486486,0.5,0,0.020919988
475,0.245138889,1,0,0,-1.142857143,0,7,1.380952381,0,-0.571428571,-1.849034523,1.527027027,1,0,0.018830704
476,-0.350520833,0,0,0,-0.857142857,0,-1,1.380952381,0,-0.571428571,-1.849034523,1.527027027,0,0,0.018830704
477,0.331770833,1,0,0,-0.428571429,0,7,1.380952381,0,-0.571428571,-1.849034523,1.527027027,0.5,0,0.018830704
478,0.257118056,1,0,0,0.285714286,0,7,1.380952381,0,-0.571428571,-1.849034523,1.527027027,1,0,0.018830704
479,0.286458333,1,0,0,-1.142857143,0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.581081081,0.5,0,0.016771955
480,-0.029340278,0,0,0,-0.714285714,0.25,2,1.380952381,0,-0.571428571,-1.849034523,1.581081081,0.5,0,0.016771955
481,-0.376041667,0,0,0,-0.714285714,0.25,-1,1.380952381,0,-0.571428571,-1.849034523,1.581081081,0.5,0,0.016771955
482,-0.351215278,0,0,0,-0.285714286,0.25,0,1.380952381,0,-0.571428571,-1.849034523,1.581081081,1,0,0.016771955
483,0.351909722,1,0,0,-1,0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.635135135,1,0,0.010105641
484,0.338541667,1,0,0,-1,0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.635135135,0.5,0,0.010105641
485,0.135763889,0,0,0,-0.857142857,0.5,0,1.380952381,0,-0.571428571,-1.849034523,1.635135135,1,0,0.010105641
486,-0.406423611,0,0,0,-0.714285714,0.5,-1,1.380952381,0,-0.571428571,-1.849034523,1.635135135,1.5,0,0.010105641
487,0.482118056,1,0,0,-0.428571429,0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.635135135,1.5,0,0.010105641
488,0.390798611,1,0,0,-0.428571429,0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.635135135,1.5,0,0.010105641
489,0.334548611,0,0,0,0.571428571,0.5,2,1.380952381,0,-0.571428571,-1.849034523,1.635135135,2,0,0.010105641
490,0.287847222,1,0,0,-1.142857143,0.75,7,1.380952381,0,-0.571428571,-1.849034523,1.72972973,2,0,0.003325809
491,-0.395138889,0,0,0,-0.857142857,0.75,-1,1.380952381,0,-0.571428571,-1.849034523,1.72972973,2.5,0,0.003325809
492,-0.415104167,0,0,0,-0.714285714,0.75,-1,1.380952381,0,-0.571428571,-1.849034523,1.72972973,1.5,0,0.003325809
493,-0.417881944,0,0,0,-0.571428571,0.75,-1,1.380952381,0,-0.571428571,-1.849034523,1.72972973,1.5,0,0.003325809
494,0.4828125,1,0,0,-0.428571429,0.75,7,1.380952381,0,-0.571428571,-1.849034523,1.72972973,2,0,0.003325809
495,0.110590278,1,0,0,-0.285714286,0.75,7,1.380952381,0,-0.571428571,-1.849034523,1.72972973,2,0,0.003325809
496,0.3765625,1,0,0,0.285714286,0.75,7,1.380952381,0,-0.571428571,-1.849034523,1.72972973,2,0,0.003325809
497,0.158159722,0,0,0,0.428571429,0.75,0,1.380952381,0,-0.571428571,-1.849034523,1.72972973,2.5,0,0.003325809
498,-0.267534722,0,0,0,-0.857142857,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,1.837837838,3,0,0.006172193
499,0.260763889,0,0,0,-0.714285714,-0.75,2,1.380952381,0,-0.571428571,-1.849034523,1.837837838,2,0,0.006172193
500,0.8140625,1,0,0,-0.428571429,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,1.837837838,2.5,0,0.006172193
501,-0.511805556,0,0,0,1.571428571,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,1.837837838,1.5,0,0.006172193
502,1.43125,1,0,0,-0.714285714,-0.5,-1,1.380952381,0,-0.571428571,-1.849034523,1.891891892,0.5,0,0.00831411
503,0.485763889,1,0,0,-0.428571429,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.891891892,0,0,0.00831411
504,-0.256770833,0,0,0,-0.285714286,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,1.891891892,0,0,0.00831411
505,0.052430556,1,0,0,0.285714286,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,1.891891892,0.5,0,0.00831411
506,0.502951389,0,0,0,0.428571429,-0.5,1,1.380952381,0,-0.571428571,-1.849034523,1.891891892,1,0,0.00831411
507,-0.078298611,0,0,0,1.428571429,-0.5,-1,1.380952381,0,-0.571428571,-1.849034523,1.891891892,1.5,0,0.00831411
508,0.458333333,1,0,0,-1.142857143,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.972972973,2,0,0.022269937
509,0.119965278,1,0,0,-1,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.972972973,2,0,0.022269937
510,0.259548611,0,0,0,-0.714285714,-0.25,2,1.380952381,0,-0.571428571,-1.849034523,1.972972973,2.5,0,0.022269937
511,-0.391666667,0,0,0,-0.714285714,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,1.972972973,3,0,0.022269937
512,1.052083333,0,0,0,-0.571428571,-0.25,1,1.380952381,0,-0.571428571,-1.849034523,1.972972973,3.5,0,0.022269937
513,0.407638889,1,0,0,-0.428571429,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.972972973,3.5,0,0.022269937
514,-0.222048611,0,0,0,-0.285714286,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,1.972972973,4,0,0.022269937
515,0.53125,1,0,0,0.285714286,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,1.972972973,3.5,0,0.022269937
516,0.176736111,1,0,0,-1.142857143,0,7,1.380952381,0,-0.571428571,-1.849034523,2.081081081,4,0,0.03391365
517,0.425,1,0,0,-0.428571429,0,7,1.380952381,0,-0.571428571,-1.849034523,2.081081081,3,0,0.03391365
518,-0.293229167,0,0,0,0.571428571,0,-1,1.380952381,0,-0.571428571,-1.849034523,2.081081081,1,0,0.03391365
519,-0.505555556,0,0,0,1.571428571,0,0,1.380952381,0,-0.571428571,-1.849034523,2.081081081,0,0,0.03391365
520,0.350347222,1,0,0,-1.142857143,0.25,7,1.380952381,0,-0.571428571,-1.849034523,2.135135135,0.5,0,0.02515464
521,-0.331770833,0,0,0,-0.857142857,0.25,-1,1.380952381,0,-0.571428571,-1.849034523,2.135135135,0.5,0,0.02515464
522,0.174826389,1,0,0,-0.428571429,0.25,7,1.380952381,0,-0.571428571,-1.849034523,2.135135135,1,0,0.02515464
523,-0.505902778,0,0,0,1.571428571,0.25,0,1.380952381,0,-0.571428571,-1.849034523,2.135135135,1,0,0.02515464
524,0.411111111,1,0,0,-1.142857143,0.5,7,1.380952381,0,-0.571428571,-1.849034523,2.189189189,0.5,0,0.019390599
525,0.320833333,1,0,0,0.285714286,0.5,7,1.380952381,0,-0.571428571,-1.849034523,2.189189189,0.5,0,0.019390599
526,-0.324826389,0,0,0,-0.857142857,0.75,-1,1.380952381,0,-0.571428571,-1.849034523,2.216216216,0,0,0.015516958
527,-0.052604167,0,0,0,-0.857142857,0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.216216216,-0.5,0,0.015516958
528,0.380034722,1,0,0,-0.428571429,0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.216216216,0,0,0.015516958
529,-0.375,0,0,0,-0.285714286,0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.216216216,0.5,0,0.015516958
530,0.369791667,0,0,0,0.714285714,0.75,2,1.380952381,0,-0.571428571,-1.849034523,2.216216216,1,0,0.015516958
531,-0.4984375,0,0,0,1.571428571,0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.216216216,1,0,0.015516958
532,-0.261631944,0,0,0,-1.142857143,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.297297297,1.5,0,0.000857328
533,-0.280729167,0,0,0,-0.857142857,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.297297297,2,0,0.000857328
534,-0.284027778,0,0,0,-0.714285714,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.297297297,2.5,0,0.000857328
535,0.819270833,0,0,0,-0.428571429,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.297297297,2,0,0.000857328
536,0.297569444,1,0,0,-0.428571429,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.297297297,2.5,0,0.000857328
537,-0.392881944,0,0,0,0.571428571,-0.75,-1,1.380952381,0,-0.571428571,-1.849034523,2.297297297,2.5,0,0.000857328
538,-0.4953125,0,0,0,1.571428571,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.297297297,2.5,0,0.000857328
539,-0.349479167,0,0,0,-1.142857143,-0.5,-1,1.380952381,0,-0.571428571,-1.849034523,2.391891892,2,0,-0.010071063
540,-0.378472222,0,0,0,-0.714285714,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,2.391891892,2,0,-0.010071063
541,2.290798611,0,0,0,-0.428571429,-0.5,1,1.380952381,0,-0.571428571,-1.849034523,2.391891892,2,0,-0.010071063
542,0.113541667,1,0,0,-0.428571429,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,2.391891892,2,0,-0.010071063
543,-0.244618056,0,0,0,-0.142857143,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,2.391891892,2.5,0,-0.010071063
544,0.069965278,1,0,0,0.285714286,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,2.391891892,2,0,-0.010071063
545,0.182465278,0,0,0,0.285714286,-0.5,-1,1.380952381,0,-0.571428571,-1.849034523,2.391891892,2.5,0,-0.010071063
546,5.583506944,0,0,0,1.571428571,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,2.391891892,3,0,-0.010071063
547,0.536631944,1,0,0,-1.285714286,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,2.5,3,0,0.043407756
548,-0.229340278,0,0,0,-1.142857143,-0.25,-1,1.380952381,0,-0.571428571,-1.849034523,2.5,3,0,0.043407756
549,0.021006944,1,0,0,-1.142857143,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,2.5,3,0,0.043407756
550,0.393576389,0,0,0,-0.857142857,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,2.5,3.5,0,0.043407756
551,0.391840278,1,0,0,-0.428571429,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,2.5,4,0,0.043407756
552,-0.286458333,0,0,0,-0.285714286,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,2.5,4,0,0.043407756
553,-0.160416667,0,0,0,0.142857143,-0.25,-1,1.380952381,0,-0.571428571,-1.849034523,2.5,3.5,0,0.043407756
554,0.216840278,1,0,0,0.285714286,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,2.5,3.5,0,0.043407756
555,-0.111458333,1,0,0,0.571428571,-0.25,-1,1.380952381,0,-0.571428571,-1.849034523,2.5,3.5,0,0.043407756
556,0.064409722,0,0,0,1.428571429,-0.25,-1,1.380952381,0,-0.571428571,-1.849034523,2.5,3.5,0,0.043407756
557,-0.509375,0,0,0,1.571428571,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,2.5,4,0,0.043407756
558,2.169618056,1,0,0,1.571428571,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,2.5,4,0,0.043407756
559,0.378472222,1,0,0,-1,0,7,1.380952381,0,-0.571428571,-1.849034523,2.662162162,4.5,0,0.052654032
560,-0.452951389,0,0,0,-0.714285714,0,-1,1.380952381,0,-0.571428571,-1.849034523,2.662162162,3.5,0,0.052654032
561,-0.377951389,0,0,0,-0.571428571,0,0,1.380952381,0,-0.571428571,-1.849034523,2.662162162,3.5,0,0.052654032
562,0.108854167,1,0,0,-0.285714286,0,7,1.380952381,0,-0.571428571,-1.849034523,2.662162162,4,0,0.052654032
563,-0.305381944,0,0,0,-0.285714286,0,0,1.380952381,0,-0.571428571,-1.849034523,2.662162162,4,0,0.052654032
564,0.202604167,1,0,0,-0.428571429,0.25,7,1.380952381,0,-0.571428571,-1.849034523,2.72972973,4.5,0,0.045855618
565,-0.302256944,0,0,0,-0.285714286,0.25,0,1.380952381,0,-0.571428571,-1.849034523,2.72972973,0,0,0.045855618
566,0.330381944,1,0,0,0.285714286,0.25,7,1.380952381,0,-0.571428571,-1.849034523,2.72972973,-0.5,0,0.045855618
567,-0.3578125,0,0,0,-0.714285714,0.5,-1,1.380952381,0,-0.571428571,-1.849034523,2.77027027,0,0,0.043364094
568,1.125,0,0,0,-0.285714286,0.5,1,1.380952381,0,-0.571428571,-1.849034523,2.77027027,0.5,0,0.043364094
569,0.286284722,1,0,0,0.285714286,0.5,7,1.380952381,0,-0.571428571,-1.849034523,2.77027027,0.5,0,0.043364094
570,0.218229167,1,0,0,0.428571429,0.5,7,1.380952381,0,-0.571428571,-1.849034523,2.77027027,0.5,0,0.043364094
571,-0.0625,0,0,0,0.714285714,0.5,2,1.380952381,0,-0.571428571,-1.849034523,2.77027027,0.5,0,0.043364094
572,0.046354167,0,0,0,1.285714286,0.5,-1,1.380952381,0,-0.571428571,-1.849034523,2.77027027,1,0,0.043364094
573,-0.3,0,0,0,-0.857142857,0.75,-1,1.380952381,0,-0.571428571,-1.849034523,2.851351351,1.5,0,0.043079975
574,-0.370486111,0,0,0,-0.285714286,0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.851351351,2,0,0.043079975
575,0.488888889,1,0,0,0.285714286,0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.851351351,1.5,0,0.043079975
576,2.693402778,0,0,0,0.285714286,0.75,1,1.380952381,0,-0.571428571,-1.849034523,2.851351351,2,0,0.043079975
577,-0.082638889,1,0,0,0.285714286,0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.851351351,2.5,0,0.043079975
578,-0.085243056,0,0,0,-1.142857143,-0.75,-1,1.380952381,0,-0.571428571,-1.849034523,2.918918919,2.5,0,0.049063982
579,0.189756944,1,0,0,-1.142857143,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.918918919,1.5,0,0.049063982
580,-0.386458333,0,0,0,-0.714285714,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.918918919,2,0,0.049063982
581,0.307465278,1,0,0,-0.428571429,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.918918919,2,0,0.049063982
582,1.006423611,0,0,0,-0.142857143,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.918918919,2.5,0,0.049063982
583,-2.083854167,0,0,0,-0.142857143,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.918918919,2.5,0,0.049063982
584,0.366493056,0,0,0,-0.142857143,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,2.918918919,3,0,0.049063982
585,0.139236111,1,0,0,0.285714286,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.918918919,3.5,0,0.049063982
586,0.357291667,1,0,0,0.428571429,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.918918919,2.5,0,0.049063982
587,0.102604167,1,0,0,0.428571429,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,2.918918919,3,0,0.049063982
588,0.236805556,1,0,0,-1,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,3.054054054,3.5,0,0.037880875
589,-0.463020833,0,0,0,-0.714285714,-0.5,-1,1.380952381,0,-0.571428571,-1.849034523,3.054054054,3,0,0.037880875
590,-0.389236111,0,0,0,-0.571428571,-0.5,-1,1.380952381,0,-0.571428571,-1.849034523,3.054054054,3.5,0,0.037880875
591,0.377777778,1,0,0,-0.428571429,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,3.054054054,3.5,0,0.037880875
592,-0.325868056,0,0,0,-0.285714286,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,3.054054054,4,0,0.037880875
593,-0.506423611,0,0,0,1.571428571,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,3.054054054,4,0,0.037880875
594,-0.510763889,0,0,0,1.571428571,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,3.054054054,1.5,0,0.037880875
595,0.294618056,1,0,0,-1.142857143,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,3.148648649,2,0,0.032489091
596,0.299826389,0,0,0,-0.714285714,-0.25,2,1.380952381,0,-0.571428571,-1.849034523,3.148648649,2.5,0,0.032489091
597,-0.283333333,0,0,0,-0.285714286,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,3.148648649,2.5,0,0.032489091
598,0.240277778,1,0,0,0.285714286,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,3.148648649,1,0,0.032489091
599,-0.100520833,1,0,0,-1.142857143,0,7,1.380952381,0,-0.571428571,-1.849034523,3.202702703,1.5,0,0.031563154
600,0.560763889,1,0,0,-1.142857143,0,7,1.380952381,0,-0.571428571,-1.849034523,3.202702703,1,0,0.031563154
601,0.294097222,1,0,0,-0.428571429,0,7,1.380952381,0,-0.571428571,-1.849034523,3.202702703,1.5,0,0.031563154
602,0.331597222,1,0,0,0.285714286,0,7,1.380952381,0,-0.571428571,-1.849034523,3.202702703,1,0,0.031563154
603,-0.006944444,1,0,0,0.428571429,0,7,1.380952381,0,-0.571428571,-1.849034523,3.202702703,0.5,0,0.031563154
604,0.015972222,0,0,0,1.428571429,0,-1,1.380952381,0,-0.571428571,-1.849034523,3.202702703,1,0,0.031563154
605,0.157465278,1,0,0,-1.142857143,0.25,7,1.380952381,0,-0.571428571,-1.849034523,3.283783784,1.5,0,0.026946111
606,-0.394270833,0,0,0,-0.714285714,0.25,-1,1.380952381,0,-0.571428571,-1.849034523,3.283783784,1.5,0,0.026946111
607,-0.444270833,0,0,0,-0.571428571,0.25,-1,1.380952381,0,-0.571428571,-1.849034523,3.283783784,1.5,0,0.026946111
608,0.311284722,1,0,0,-0.571428571,0.25,7,1.380952381,0,-0.571428571,-1.849034523,3.283783784,2,0,0.026946111
609,-0.066666667,1,0,0,-0.428571429,0.25,7,1.380952381,0,-0.571428571,-1.849034523,3.283783784,2.5,0,0.026946111
610,0.046527778,0,0,0,-0.285714286,0.25,2,1.380952381,0,-0.571428571,-1.849034523,3.283783784,3,0,0.026946111
611,0.323958333,1,0,0,0.285714286,0.25,7,1.380952381,0,-0.571428571,-1.849034523,3.283783784,3,0,0.026946111
612,-0.275520833,0,0,0,0.571428571,0.25,-1,1.380952381,0,-0.571428571,-1.849034523,3.283783784,3,0,0.026946111
613,0.131597222,1,0,0,-1.142857143,0.5,7,1.380952381,0,-0.571428571,-1.849034523,3.391891892,3,0,0.016364209
614,0.189236111,1,0,0,-1.142857143,0.5,7,1.380952381,0,-0.571428571,-1.849034523,3.391891892,3,0,0.016364209
615,-0.286631944,0,0,0,-0.857142857,0.5,-1,1.380952381,0,-0.571428571,-1.849034523,3.391891892,3,0,0.016364209
616,-0.391840278,0,0,0,-0.714285714,0.5,0,1.380952381,0,-0.571428571,-1.849034523,3.391891892,3.5,0,0.016364209
617,-0.307986111,0,0,0,-0.285714286,0.5,0,1.380952381,0,-0.571428571,-1.849034523,3.391891892,4,0,0.016364209
618,0.672743056,1,0,0,0.285714286,0.5,7,1.380952381,0,-0.571428571,-1.849034523,3.391891892,2,0,0.016364209
